CountryName,StateName,DistrictName,SubDistrictName
India,Manipur,Tamenglong,Tamenglong North
India,Manipur,Tamenglong,Tamenglong West
India,Manipur,Thoubal,Kakching
India,Manipur,Thoubal,Lilong
India,Manipur,Thoubal,Thoubal
India,Manipur,Ukhrul,Kamjong-Chassad
India,Manipur,Ukhrul,Phungyar-Phaisat
India,Manipur,Ukhrul,Ukhrul North
India,Manipur,Ukhrul,Ukhrul South
India,Manipur,Ukhrul,Ukhurl Central
India,Meghalaya,East Garo Hills,Dambo Rongjeng
India,Meghalaya,East Garo Hills,Kharkutta
India,Meghalaya,East Garo Hills,Resubelpara
India,Meghalaya,East Garo Hills,Samanda
India,Meghalaya,East Garo Hills,Songsak
India,Meghalaya,East Jaintia Hills,Khliehriat
India,Meghalaya,East Jaintia Hills,Saipung
India,Meghalaya,East Khasi Hills,Khatarshnong Laitkroh
India,Meghalaya,East Khasi Hills,Mawkynrew
India,Meghalaya,East Khasi Hills,Mawphlang
India,Meghalaya,East Khasi Hills,Mawryngkneng
India,Meghalaya,East Khasi Hills,Mawsynram
India,Meghalaya,East Khasi Hills,Mylliem
India,Meghalaya,East Khasi Hills,Pynursla
India,Meghalaya,East Khasi Hills,Shella Bholaganj
India,Meghalaya,North Garo Hills,Bajengdoba
India,Meghalaya,North Garo Hills,Kharkutta
India,Meghalaya,North Garo Hills,Mendipathar
India,Meghalaya,North Garo Hills,Resubelpara
India,Meghalaya,Ri Bhoi,Jirang
India,Meghalaya,Ri Bhoi,Umling
India,Meghalaya,Ri Bhoi,Umsning
India,Meghalaya,South Garo Hills,Baghmara
India,Meghalaya,South Garo Hills,Chokpot
India,Meghalaya,South Garo Hills,Gasuapara
India,Meghalaya,South Garo Hills,Rongara
India,Meghalaya,South West Garo Hills,Ampati
India,Meghalaya,South West Garo Hills,Mahendraganj
India,Meghalaya,South West Garo Hills,Salmanpara
India,Meghalaya,South West Khasi Hills,Mawkyrwat
India,Meghalaya,South West Khasi Hills,Ranikor
India,Meghalaya,West Garo Hills,Betasing
India,Meghalaya,West Garo Hills,Dadenggiri
India,Meghalaya,West Garo Hills,Dalu
India,Meghalaya,West Garo Hills,Gambegre
India,Meghalaya,West Garo Hills,Rongram
India,Meghalaya,West Garo Hills,Selsella
India,Meghalaya,West Garo Hills,Tikrikilla
India,Meghalaya,West Garo Hills,Zikzak
India,Meghalaya,West Jaintia Hills,Amlarem
India,Meghalaya,West Jaintia Hills,Jowai
India,Meghalaya,West Jaintia Hills,Mowkaiaw
India,Meghalaya,West Jaintia Hills,Nartiang
India,Meghalaya,West Jaintia Hills,Raliang
India,Meghalaya,West Khasi Hills,Mairang
India,Meghalaya,West Khasi Hills,Mawkyrwat
India,Meghalaya,West Khasi Hills,Mawshynrut
India,Meghalaya,West Khasi Hills,Mawthadraishan
India,Meghalaya,West Khasi Hills,Nongstoin
India,Meghalaya,West Khasi Hills,Ranikor
India,Mizoram,Aizawl,Aibawk
India,Mizoram,Aizawl,Darlawn
India,Mizoram,Aizawl,Phullen
India,Mizoram,Aizawl,Thingsulthliah (Part)
India,Mizoram,Aizawl,Tlangnuam (Part)
India,Mizoram,Champhai,Champhai
India,Mizoram,Champhai,East Lungdar (Part)
India,Mizoram,Champhai,Khawbung
India,Mizoram,Champhai,Khawzawl
India,Mizoram,Champhai,Ngopa
India,Mizoram,Kolasib,Bilkhawthlir
India,Mizoram,Kolasib,N Thingdawl
India,Mizoram,Kolasib,Tlangnuam (Part)
India,Mizoram,Lawngtlai,Chawngte
India,Mizoram,Lawngtlai,Lawngtlai
India,Mizoram,Lawngtlai,S Bungtlang
India,Mizoram,Lawngtlai,Sangau
India,Mizoram,Lunglei,Hnahthial
India,Mizoram,Lunglei,Lunglei
India,Mizoram,Lunglei,Lungsen
India,Mizoram,Lunglei,West Bunghmun
India,Mizoram,Mamit,Reiek
India,Mizoram,Mamit,West Phaileng
India,Mizoram,Mamit,Zawlnuam
India,Mizoram,Saiha,Saiha
India,Mizoram,Saiha,Tuipang
India,Mizoram,Serchhip,East Lungdar (Part)
India,Mizoram,Serchhip,Serchhip
India,Mizoram,Serchhip,Thingsulthliah (Part)
India,Nagaland,Dimapur,Aquqhnaqua
India,Nagaland,Dimapur,Chumukedima
India,Nagaland,Dimapur,Dhansiripar
India,Nagaland,Dimapur,Dimapur Sadar
India,Nagaland,Dimapur,Kuhoboto
India,Nagaland,Dimapur,Medziphema
India,Nagaland,Dimapur,Nihokhu
India,Nagaland,Dimapur,Niuland
India,Nagaland,Kiphire,Amahator
India,Nagaland,Kiphire,Khongsa
India,Nagaland,Kiphire,Kiphire Sadar
India,Nagaland,Kiphire,Kiusam
India,Nagaland,Kiphire,Longmatra
India,Nagaland,Kiphire,Pungro
India,Nagaland,Kiphire,Seyochung
India,Nagaland,Kiphire,Sitimi
India,Nagaland,Kohima,Botsa
India,Nagaland,Kohima,Chiephobozou
India,Nagaland,Kohima,Jakhama
India,Nagaland,Kohima,Kezocha
India,Nagaland,Kohima,Kohima Sadar
India,Nagaland,Kohima,Sechu-Zubza
India,Nagaland,Kohima,Tseminyu
India,Nagaland,Kohima,Tsogin
India,Nagaland,Longleng,Longleng
India,Nagaland,Longleng,Namsang
India,Nagaland,Longleng,Sakshi
India,Nagaland,Longleng,Tamlu
India,Nagaland,Longleng,Yongnyah
India,Nagaland,Mokokchung,Alongkima
India,Nagaland,Mokokchung,Changtongya
India,Nagaland,Mokokchung,Chuchuyimlang
India,Nagaland,Mokokchung,Kubolong
India,Nagaland,Mokokchung,Longchem
India,Nagaland,Mokokchung,Mangkolemba
India,Nagaland,Mokokchung,Merangmen
India,Nagaland,Mokokchung,Ongpangkong
India,Nagaland,Mokokchung,Tuli
India,Nagaland,Mon,Aboi
India,Nagaland,Mon,Angjangyang
India,Nagaland,Mon,Chen
India,Nagaland,Mon,Hunta
India,Nagaland,Mon,Longshen
India,Nagaland,Mon,Mon Sadar
India,Nagaland,Mon,Monyakshu
India,Nagaland,Mon,Mopong
India,Nagaland,Mon,Naginimora
India,Nagaland,Mon,Phomching
India,Nagaland,Mon,Shangnyu
India,Nagaland,Mon,Tizit
India,Nagaland,Mon,Tobu
India,Nagaland,Mon,Wakching
India,Nagaland,Peren,Athibung
India,Nagaland,Peren,Jalukie
India,Nagaland,Peren,Kebai Khelma
India,Nagaland,Peren,Nsong
India,Nagaland,Peren,Pedi (Ngwalwa)
India,Nagaland,Peren,Peren
India,Nagaland,Peren,Tening
India,Nagaland,Phek,Chetheba
India,Nagaland,Phek,Chizami
India,Nagaland,Phek,Chozuba
India,Nagaland,Phek,Khezhakeno
India,Nagaland,Phek,Khuza
India,Nagaland,Phek,Meluri
India,Nagaland,Phek,Pfutsero
India,Nagaland,Phek,Phek Sadar
India,Nagaland,Phek,Phokhungri
India,Nagaland,Phek,Phor
India,Nagaland,Phek,Razieba
India,Nagaland,Phek,Sakraba
India,Nagaland,Phek,Sekruzu
India,Nagaland,Phek,Zuketsa
India,Nagaland,Tuensang,Chare
India,Nagaland,Tuensang,Chessore
India,Nagaland,Tuensang,Chingmei
India,Nagaland,Tuensang,Longkhim
India,Nagaland,Tuensang,Mangko
India,Nagaland,Tuensang,Ngoungchung
India,Nagaland,Tuensang,Nokhu
India,Nagaland,Tuensang,Noklak
India,Nagaland,Tuensang,Noksen
India,Nagaland,Tuensang,Panso
India,Nagaland,Tuensang,Sangsangnyu
India,Nagaland,Tuensang,Shamator
India,Nagaland,Tuensang,Sotokur
India,Nagaland,Tuensang,Thonoknyu
India,Nagaland,Tuensang,Tsurungto
India,Nagaland,Tuensang,Tuensang Sadar
India,Nagaland,Wokha,Aitepyong
India,Nagaland,Wokha,Baghty
India,Nagaland,Wokha,Bhandari
India,Nagaland,Wokha,Changpang
India,Nagaland,Wokha,Chukitong
India,Nagaland,Wokha,Englan
India,Nagaland,Wokha,Lotsu
India,Nagaland,Wokha,Ralan
India,Nagaland,Wokha,Sanis
India,Nagaland,Wokha,Sungro
India,Nagaland,Wokha,Wokha Sadar
India,Nagaland,Wokha,Wozhuro
India,Nagaland,Zunheboto,Aghunato
India,Nagaland,Zunheboto,Akuhaito
India,Nagaland,Zunheboto,Akuluto
India,Nagaland,Zunheboto,Asuto
India,Nagaland,Zunheboto,Atoizu
India,Nagaland,Zunheboto,Ghathashi
India,Nagaland,Zunheboto,Pughoboto
India,Nagaland,Zunheboto,Saptiqa
India,Nagaland,Zunheboto,Satakha
India,Nagaland,Zunheboto,Satoi
India,Nagaland,Zunheboto,Suruhuto
India,Nagaland,Zunheboto,V.K.
India,Nagaland,Zunheboto,Zunheboto Sadar
India,Odisha,Angul,Anugul
India,Odisha,Angul,Athmallik
India,Odisha,Angul,Banarpal
India,Odisha,Angul,Bantala
India,Odisha,Angul,Bhusan Steel Limited
India,Odisha,Angul,Bikrampur
India,Odisha,Angul,Chhendipada
India,Odisha,Angul,Colliery
India,Odisha,Angul,Handapa
India,Odisha,Angul,Industrial
India,Odisha,Angul,Jarapada
India,Odisha,Angul,Kaniha
India,Odisha,Angul,Khamar
India,Odisha,Angul,Kiakata
India,Odisha,Angul,Kishorenagar
India,Odisha,Angul,N.T.P.C.
India,Odisha,Angul,Nalco
India,Odisha,Angul,Palalahada
India,Odisha,Angul,Purunakot
India,Odisha,Angul,Rengali Damsite
India,Odisha,Angul,Samal Barrage
India,Odisha,Angul,Talcher Sadar
India,Odisha,Angul,Thakurgarh
India,Odisha,Balangir,Balangir
India,Odisha,Balangir,Bangomunda
India,Odisha,Balangir,Belpara
India,Odisha,Balangir,Kantabanji
India,Odisha,Balangir,Khaprakhol
India,Odisha,Balangir,Loisinga
India,Odisha,Balangir,Patnagarh
India,Odisha,Balangir,Saintala
India,Odisha,Balangir,Sindhekela
India,Odisha,Balangir,Titlagarh
India,Odisha,Balangir,Turekela
India,Odisha,Balangir,Tushura
India,Odisha,Balasore,Balaramgadi Marine
India,Odisha,Balasore,Baleshwar (M)
India,Odisha,Balasore,Baleshwar Sadar
India,Odisha,Balasore,Baliapal
India,Odisha,Balasore,Bampada
India,Odisha,Balasore,Basta
India,Odisha,Balasore,Berhampur
India,Odisha,Balasore,Bhograi
India,Odisha,Balasore,Chandipur
India,Odisha,Balasore,Jaleswar
India,Odisha,Balasore,Kamarda
India,Odisha,Balasore,Khaira
India,Odisha,Balasore,Nilagiri
India,Odisha,Balasore,Oupada
India,Odisha,Balasore,Raibania
India,Odisha,Balasore,Remuna
India,Odisha,Balasore,Rupsa
India,Odisha,Balasore,Sahadevkhunta
India,Odisha,Balasore,Similia
India,Odisha,Balasore,Singla
India,Odisha,Balasore,Soro
India,Odisha,Bargarh,Ambabhona
India,Odisha,Bargarh,Attabira
India,Odisha,Bargarh,Barapali
India,Odisha,Bargarh,Bargarh
India,Odisha,Bargarh,Bargarh Sadar
India,Odisha,Bargarh,Bhatli
India,Odisha,Bargarh,Bheden
India,Odisha,Bargarh,Bijepur
India,Odisha,Bargarh,Burden
India,Odisha,Bargarh,Gaisilet
India,Odisha,Bargarh,Jharbandha
India,Odisha,Bargarh,Melchhamunda
India,Odisha,Bargarh,Padmapur
India,Odisha,Bargarh,Paikamal
India,Odisha,Bargarh,Sohela
India,Odisha,Bhadrak,Agarpada
India,Odisha,Bhadrak,Bansada
India,Odisha,Bhadrak,Bant
India,Odisha,Bhadrak,Basudebpur
India,Odisha,Bhadrak,Bhadrak Rural
India,Odisha,Bhadrak,Bhandari Pokhari
India,Odisha,Bhadrak,Chandabali
India,Odisha,Bhadrak,Dhamanagar
India,Odisha,Bhadrak,Dhamara Marine
India,Odisha,Bhadrak,Dhusuri
India,Odisha,Bhadrak,Naikanidihi
India,Odisha,Bhadrak,Tihidi
India,Odisha,Boudh,Baudh Sadar
India,Odisha,Boudh,Baunsuni
India,Odisha,Boudh,Harbhanga
India,Odisha,Boudh,Kantamal
India,Odisha,Boudh,Manamunda
India,Odisha,Boudh,Puruna Katak
India,Odisha,Cuttack,Athagad
India,Odisha,Cuttack,Badamba
India,Odisha,Cuttack,Baidyeswar
India,Odisha,Cuttack,Banki
India,Odisha,Cuttack,Barang
India,Odisha,Cuttack,C.R.R.I.
India,Odisha,Cuttack,Choudwar
India,Odisha,Cuttack,Cuttack (M Corp.)
India,Odisha,Cuttack,Cuttack Sadar
India,Odisha,Cuttack,Gobindpur
India,Odisha,Cuttack,Gurudijhatia
India,Odisha,Cuttack,Jagatpur
India,Odisha,Cuttack,Kandarpur
India,Odisha,Cuttack,Kanpur
India,Odisha,Cuttack,Khuntuni
India,Odisha,Cuttack,Kishannagar
India,Odisha,Cuttack,Mahanga
India,Odisha,Cuttack,Narasinghpur
India,Odisha,Cuttack,Nemalo
India,Odisha,Cuttack,Niali
India,Odisha,Cuttack,Nischintakoili
India,Odisha,Cuttack,Olatapur
India,Odisha,Cuttack,Salepur
India,Odisha,Cuttack,Tangi
India,Odisha,Cuttack,Tigiria
India,Odisha,Deogarh,Barkot
India,Odisha,Deogarh,Debagarh
India,Odisha,Deogarh,Kundheigola
India,Odisha,Deogarh,Reamal
India,Odisha,Dhenkanal,Balimi
India,Odisha,Dhenkanal,Bhuban
India,Odisha,Dhenkanal,Bhusan Steel Limited
India,Odisha,Dhenkanal,Dhenkanal Sadar
India,Odisha,Dhenkanal,Gandia
India,Odisha,Dhenkanal,Hindol
India,Odisha,Dhenkanal,Kamakshyanagar
India,Odisha,Dhenkanal,Kankadahad
India,Odisha,Dhenkanal,Motunga
India,Odisha,Dhenkanal,Nihalprasad
India,Odisha,Dhenkanal,Parajang
India,Odisha,Dhenkanal,Rasol
India,Odisha,Dhenkanal,Tumusingha
India,Odisha,Gajapati,Adva
India,Odisha,Gajapati,Garabandha
India,Odisha,Gajapati,Gurandi
India,Odisha,Gajapati,Kashinagara
India,Odisha,Gajapati,Mohana
India,Odisha,Gajapati,Parlakhemundi
India,Odisha,Gajapati,R.Udaygiri
India,Odisha,Gajapati,Ramagiri
India,Odisha,Gajapati,Rayagada
India,Odisha,Gajapati,Serango
India,Odisha,Ganjam,Arjyapalli Marine
India,Odisha,Ganjam,Asika
India,Odisha,Ganjam,Badagada
India,Odisha,Ganjam,Bhanjanagar
India,Odisha,Ganjam,Brahmapur (M.Corp.)
India,Odisha,Ganjam,Brahmapur Sadar
India,Odisha,Ganjam,Buguda
India,Odisha,Ganjam,Chamakhandi
India,Odisha,Ganjam,Chhatrapur
India,Odisha,Ganjam,Dharakote
India,Odisha,Ganjam,Digapahandi
India,Odisha,Ganjam,Gangapur
India,Odisha,Ganjam,Ganjam
India,Odisha,Ganjam,Golanthara
India,Odisha,Ganjam,Gopalpur
India,Odisha,Ganjam,Hinjili
India,Odisha,Ganjam,Jagannath Prasad
India,Odisha,Ganjam,Jarada
India,Odisha,Ganjam,Kabisuryanagar
India,Odisha,Ganjam,Khalikote
India,Odisha,Ganjam,Kodala
India,Odisha,Ganjam,Nuagaon
India,Odisha,Ganjam,Patapur
India,Odisha,Ganjam,Polasara
India,Odisha,Ganjam,Purusottampur
India,Odisha,Ganjam,Ramagiri
India,Odisha,Ganjam,Rambha
India,Odisha,Ganjam,Seragad
India,Odisha,Ganjam,Surada
India,Odisha,Ganjam,Tarasingi
India,Odisha,Jagatsinghapur,Abhyachandpur
India,Odisha,Jagatsinghapur,Balikuda
India,Odisha,Jagatsinghapur,Biridi
India,Odisha,Jagatsinghapur,Ersama
India,Odisha,Jagatsinghapur,Jagatsinghapur
India,Odisha,Jagatsinghapur,Kujang
India,Odisha,Jagatsinghapur,Naugaon
India,Odisha,Jagatsinghapur,Paradeep Lock
India,Odisha,Jagatsinghapur,Paradip
India,Odisha,Jagatsinghapur,Tirtol
India,Odisha,Jajpur,Badachana
India,Odisha,Jajpur,Balichandrapur
India,Odisha,Jajpur,Bari - Ramachandrapur
India,Odisha,Jajpur,Binjharpur
India,Odisha,Jajpur,Dharmasala
India,Odisha,Jajpur,Jajapur
India,Odisha,Jajpur,Jajapur Road
India,Odisha,Jajpur,Jajpur Sadar
India,Odisha,Jajpur,Jakhapura
India,Odisha,Jajpur,Jenapur
India,Odisha,Jajpur,Kaliapani
India,Odisha,Jajpur,Kalinganagar
India,Odisha,Jajpur,Korai
India,Odisha,Jajpur,Kuakhia
India,Odisha,Jajpur,Mangalpur
India,Odisha,Jajpur,Panikoili
India,Odisha,Jajpur,Sukinda
India,Odisha,Jajpur,Tomka
India,Odisha,Jharsuguda,Badmal
India,Odisha,Jharsuguda,Banaharapali
India,Odisha,Jharsuguda,Belpahar
India,Odisha,Jharsuguda,Brajarajnagar
India,Odisha,Jharsuguda,Jharsuguda
India,Odisha,Jharsuguda,Kolabira
India,Odisha,Jharsuguda,Laikera
India,Odisha,Jharsuguda,Lakhanpur
India,Odisha,Jharsuguda,Orient
India,Odisha,Jharsuguda,Rengali
India,Odisha,Kalahandi,Biswanathpur
India,Odisha,Kalahandi,Dharamgarh
India,Odisha,Kalahandi,Golamunda
India,Odisha,Kalahandi,Jayapatna
India,Odisha,Kalahandi,Junagarh
India,Odisha,Kalahandi,Kegaon
India,Odisha,Kalahandi,Kesinga
India,Odisha,Kalahandi,Kokasara
India,Odisha,Kalahandi,Lanjigarh
India,Odisha,Kalahandi,Madanpur Rampur
India,Odisha,Kalahandi,Narala
India,Odisha,Kalahandi,Sadar
India,Odisha,Kalahandi,Thuamul Rampur
India,Odisha,Kandhamal,Baliguda
India,Odisha,Kandhamal,Belaghar
India,Odisha,Kandhamal,Brahmanigaon
India,Odisha,Kandhamal,Chakapada
India,Odisha,Kandhamal,Daringbadi
India,Odisha,Kandhamal,G.Udayagiri
India,Odisha,Kandhamal,Gochhapada
India,Odisha,Kandhamal,Khajuripada
India,Odisha,Kandhamal,Kotagarh
India,Odisha,Kandhamal,Nuagaon
India,Odisha,Kandhamal,Phiringia
India,Odisha,Kandhamal,Phulabani
India,Odisha,Kandhamal,Phulabani Town
India,Odisha,Kandhamal,Raikia
India,Odisha,Kandhamal,Sarangagarh
India,Odisha,Kandhamal,Tikabali
India,Odisha,Kandhamal,Tumudibandha
India,Odisha,Kendrapara,Aali
India,Odisha,Kendrapara,Derabish
India,Odisha,Kendrapara,Jamboo Marine
India,Odisha,Kendrapara,Kendrapara
India,Odisha,Kendrapara,Kendrapara Sadar
India,Odisha,Kendrapara,Mahakalapada
India,Odisha,Kendrapara,Marsaghai
India,Odisha,Kendrapara,Nikirai
India,Odisha,Kendrapara,Patkura
India,Odisha,Kendrapara,Pattamundai
India,Odisha,Kendrapara,Rajkanika
India,Odisha,Kendrapara,Rajnagar
India,Odisha,Kendujhar (Keonjhar),Anandapur
India,Odisha,Kendujhar (Keonjhar),Bamebari
India,Odisha,Kendujhar (Keonjhar),Barbil
India,Odisha,Kendujhar (Keonjhar),Baria
India,Odisha,Kendujhar (Keonjhar),Bolani
India,Odisha,Kendujhar (Keonjhar),Champua
India,Odisha,Kendujhar (Keonjhar),Daitari
India,Odisha,Kendujhar (Keonjhar),Ghasipura
India,Odisha,Kendujhar (Keonjhar),Ghatgaon
India,Odisha,Kendujhar (Keonjhar),Harichandanpur
India,Odisha,Kendujhar (Keonjhar),Jhumpura
India,Odisha,Kendujhar (Keonjhar),Joda
India,Odisha,Kendujhar (Keonjhar),Kanjipani
India,Odisha,Kendujhar (Keonjhar),Kendujhar Sadar
India,Odisha,Kendujhar (Keonjhar),Kendujhar Town
India,Odisha,Kendujhar (Keonjhar),Nandipada
India,Odisha,Kendujhar (Keonjhar),Nayakote
India,Odisha,Kendujhar (Keonjhar),Pandapara
India,Odisha,Kendujhar (Keonjhar),Patana
India,Odisha,Kendujhar (Keonjhar),Rugudi
India,Odisha,Kendujhar (Keonjhar),Sainkul
India,Odisha,Kendujhar (Keonjhar),Soso
India,Odisha,Kendujhar (Keonjhar),Telkoi
India,Odisha,Kendujhar (Keonjhar),Turumunga
India,Odisha,Khordha,Airfield (Kapila Prasad)
India,Odisha,Khordha,Balianta
India,Odisha,Khordha,Balipatna
India,Odisha,Khordha,Balugaon
India,Odisha,Khordha,Banapur
India,Odisha,Khordha,Begunia
India,Odisha,Khordha,Bhubaneswar (M.Corp.)
India,Odisha,Khordha,Bolagad
India,Odisha,Khordha,Chandaka
India,Odisha,Khordha,Jankia
India,Odisha,Khordha,Jatani
India,Odisha,Khordha,Khandagiri
India,Odisha,Khordha,Khordha
India,Odisha,Khordha,Khordha Sadar
India,Odisha,Khordha,Lingaraj
India,Odisha,Khordha,Mancheswar
India,Odisha,Khordha,Nandankanan
India,Odisha,Khordha,Nirakarpur
India,Odisha,Khordha,Tamando
India,Odisha,Khordha,Tangi
India,Odisha,Khordha,Uttara
India,Odisha,Koraput,Bandhugaon
India,Odisha,Koraput,Bhairabsingipur
India,Odisha,Koraput,Boipariguda
India,Odisha,Koraput,Boriguma
India,Odisha,Koraput,Damonjodi
India,Odisha,Koraput,Dasamantapur
India,Odisha,Koraput,Jeypore
India,Odisha,Koraput,Kakiriguma
India,Odisha,Koraput,Koraput
India,Odisha,Koraput,Koraput Town
India,Odisha,Koraput,Kotiya
India,Odisha,Koraput,Kotpad
India,Odisha,Koraput,Kundura
India,Odisha,Koraput,Lakshmipur
India,Odisha,Koraput,Machh kund
India,Odisha,Koraput,Nandapur
India,Odisha,Koraput,Narayanpatana
India,Odisha,Koraput,Padua
India,Odisha,Koraput,Pottangi
India,Odisha,Koraput,Similiguda
India,Odisha,Koraput,Sunabeda
India,Odisha,Malkangiri,Chitrakonda
India,Odisha,Malkangiri,Jodamba
India,Odisha,Malkangiri,Kalimela
India,Odisha,Malkangiri,M.V. 79
India,Odisha,Malkangiri,Malkangiri
India,Odisha,Malkangiri,Mathili
India,Odisha,Malkangiri,Motu
India,Odisha,Malkangiri,Mudulipada
India,Odisha,Malkangiri,Orkel
India,Odisha,Malkangiri,Paparmetla
India,Odisha,Malkangiri,Podia
India,Odisha,Mayurbhanj,Badampahar
India,Odisha,Mayurbhanj,Bahalda
India,Odisha,Mayurbhanj,Baisinga
India,Odisha,Mayurbhanj,Bangiriposi
India,Odisha,Mayurbhanj,Baripada (M)
India,Odisha,Mayurbhanj,Baripada Sadar
India,Odisha,Mayurbhanj,Baripada Town
India,Odisha,Mayurbhanj,Barsahi
India,Odisha,Mayurbhanj,Betanati
India,Odisha,Mayurbhanj,Bisoi
India,Odisha,Mayurbhanj,Chandua
India,Odisha,Mayurbhanj,Ghagarbeda
India,Odisha,Mayurbhanj,Gorumahisani
India,Odisha,Mayurbhanj,Jamda
India,Odisha,Mayurbhanj,Jashipur
India,Odisha,Mayurbhanj,Jharpokharia
India,Odisha,Mayurbhanj,Kaptipada
India,Odisha,Mayurbhanj,Karanjia
India,Odisha,Mayurbhanj,Khunta
India,Odisha,Mayurbhanj,Koliana
India,Odisha,Mayurbhanj,Mahuldiha
India,Odisha,Mayurbhanj,Muruda
India,Odisha,Mayurbhanj,Rairangpur
India,Odisha,Mayurbhanj,Rairangpur Town
India,Odisha,Mayurbhanj,Raruan
India,Odisha,Mayurbhanj,Rasagobindapur
India,Odisha,Mayurbhanj,Sharata
India,Odisha,Mayurbhanj,Suliapada
India,Odisha,Mayurbhanj,Thakurmunda
India,Odisha,Mayurbhanj,Tiring
India,Odisha,Mayurbhanj,Udala
India,Odisha,Nabarangpur,Chandahandi
India,Odisha,Nabarangpur,Dabugan
India,Odisha,Nabarangpur,Jharigan
India,Odisha,Nabarangpur,Khatiguda
India,Odisha,Nabarangpur,Kodinga
India,Odisha,Nabarangpur,Kosagumuda
India,Odisha,Nabarangpur,Kundei
India,Odisha,Nabarangpur,Nabarangapur
India,Odisha,Nabarangpur,Paparahandi
India,Odisha,Nabarangpur,Raighar
India,Odisha,Nabarangpur,Tentulikhunti
India,Odisha,Nabarangpur,Umarkote
India,Odisha,Nayagarh,Banigochha
India,Odisha,Nayagarh,Dasapalla
India,Odisha,Nayagarh,Fategarh
India,Odisha,Nayagarh,Gania
India,Odisha,Nayagarh,Itamati
India,Odisha,Nayagarh,Khandapada
India,Odisha,Nayagarh,Nayagarh
India,Odisha,Nayagarh,Nayagarh Sadar
India,Odisha,Nayagarh,Nuagaon
India,Odisha,Nayagarh,Odagaon
India,Odisha,Nayagarh,Ranapur
India,Odisha,Nayagarh,Sarankul
India,Odisha,Nuapada,Boden
India,Odisha,Nuapada,Jonk
India,Odisha,Nuapada,Khariar
India,Odisha,Nuapada,Komna
India,Odisha,Nuapada,Nuapada
India,Odisha,Nuapada,Sinapali
India,Odisha,Puri,Astaranga
India,Odisha,Puri,Brahmagiri
India,Odisha,Puri,Chandanpur
India,Odisha,Puri,Delanga
India,Odisha,Puri,Gadisagada
India,Odisha,Puri,Gop
India,Odisha,Puri,Kakatpur
India,Odisha,Puri,Konark
India,Odisha,Puri,Krushna Prasad
India,Odisha,Puri,Nimapada
India,Odisha,Puri,Pipili
India,Odisha,Puri,Puri (M)
India,Odisha,Puri,Ramachandi
India,Odisha,Puri,Sadar
India,Odisha,Puri,Satyabadi
India,Odisha,Rayagada,Ambadala
India,Odisha,Rayagada,Andirakanch
India,Odisha,Rayagada,Bishamakatak
India,Odisha,Rayagada,Chandrapur
India,Odisha,Rayagada,Doraguda
India,Odisha,Rayagada,Gudari
India,Odisha,Rayagada,Gunupur
India,Odisha,Rayagada,Kalyanasingpur
India,Odisha,Rayagada,Kashipur
India,Odisha,Rayagada,Muniguda
India,Odisha,Rayagada,Padmapur
India,Odisha,Rayagada,Puttasing
India,Odisha,Rayagada,Rayagada
India,Odisha,Rayagada,Seskhal
India,Odisha,Rayagada,Tikiri
India,Odisha,Sambalpur,Ainthapali
India,Odisha,Sambalpur,Burla
India,Odisha,Sambalpur,Charamal
India,Odisha,Sambalpur,Dhama
India,Odisha,Sambalpur,Dhanupali
India,Odisha,Sambalpur,Govindpur
India,Odisha,Sambalpur,Hirakud
India,Odisha,Sambalpur,Jamankira
India,Odisha,Sambalpur,Jujomura
India,Odisha,Sambalpur,Katarbaga
India,Odisha,Sambalpur,Kisinda
India,Odisha,Sambalpur,Kochinda
India,Odisha,Sambalpur,Mahulpalli
India,Odisha,Sambalpur,Naktideul
India,Odisha,Sambalpur,Rairakhol
India,Odisha,Sambalpur,Rengali
India,Odisha,Sambalpur,Sadar
India,Odisha,Sambalpur,Sambalpur (M)
India,Odisha,Sambalpur,Sasan
India,Odisha,Sambalpur,Thelkoloi
India,Odisha,Sonepur,Binika
India,Odisha,Sonepur,Biramaharajpur
India,Odisha,Sonepur,Dunguripali
India,Odisha,Sonepur,Rampur
India,Odisha,Sonepur,Sonapur
India,Odisha,Sonepur,Subalaya
India,Odisha,Sonepur,Tarbha
India,Odisha,Sonepur,Ulunda
India,Odisha,Sundargarh,Banei
India,Odisha,Sundargarh,Baragaon
India,Odisha,Sundargarh,Bhasma
India,Odisha,Sundargarh,Biramitrapur
India,Odisha,Sundargarh,Bisra
India,Odisha,Sundargarh,Bondamunda
India,Odisha,Sundargarh,Brahmani Tarang
India,Odisha,Sundargarh,Chandiposh
India,Odisha,Sundargarh,Dharuadihi
India,Odisha,Sundargarh,Gurundia
India,Odisha,Sundargarh,Hatibari
India,Odisha,Sundargarh,Hemgir
India,Odisha,Sundargarh,Kamarposh Balang
India,Odisha,Sundargarh,Kinjirkela
India,Odisha,Sundargarh,Koida
India,Odisha,Sundargarh,Kutra
India,Odisha,Sundargarh,Lahunipara
India,Odisha,Sundargarh,Lathikata
India,Odisha,Sundargarh,Lephripara
India,Odisha,Sundargarh,Mahulapada
India,Odisha,Sundargarh,Raghunathapali
India,Odisha,Sundargarh,Raiboga
India,Odisha,Sundargarh,Rajagangapur
India,Odisha,Sundargarh,Raurkela (ITS)
India,Odisha,Sundargarh,Raurkela (M)
India,Odisha,Sundargarh,Sundargarh
India,Odisha,Sundargarh,Sundargarh Town
