,id,name,state,designation
4449,18105,V K Magapu,Maharashtra,Director
4450,18105,V K Magapu,Maharashtra,Director
4451,18105,A M Naik,Maharashtra,Chairman
4452,18105,A M Naik,Maharashtra,Director
4453,18105,R N Mukjija,Maharashtra,Director
4454,18105,Samir T Desai,Maharashtra,Director
4455,18105,S Rama Iyer,Maharashtra,Director
4456,18154,Ravi Kant,Maharashtra,Chairman
4457,18154,Alfredo Altavilla,Maharashtra,Vice Chairman
4458,18154,Stefan Ketter,Maharashtra,Director
4459,18154,Harald Jacob Wester,Maharashtra,Director
4460,18154,Prakash Manjanath Telang,Maharashtra,Director
4461,18154,Clive Hichman,Maharashtra,Director
4462,18154,Giovanni Bartoli,Maharashtra,Director
4463,18154,Siverio Bonfiglioli,Maharashtra,Director
4464,18154,Anil Joshi,Maharashtra,Company Secretary
4465,18277,D J Pandian,Gujarat,Chairman
4466,18277,C L Meena,Gujarat,Director
4467,18277,I P Gautam,Gujarat,Director
4468,18277,L Chuaungo,Gujarat,Director
4469,18277,H P Desai,Gujarat,Director
4470,18277,B S Reuben,Gujarat,Director
4471,18277,P H Rana,Gujarat,Managing Director
4472,18277,Vijay P Jani,Gujarat,Company Secretary
4473,18401,Sandipan Chakravortty,West Bengal,Managing Director
4474,18401,Frank Munoz,West Bengal,Chairman
4475,18401,Rajeev Kumar Nahata,West Bengal,Company Secretary
4476,18401,Brian A Deck,West Bengal,Additional Director
4477,18401,Vivek Kamra,West Bengal,Additional Director
4478,18401,Terence R Rogers,West Bengal,Additional Director
4479,18401,N K Misra,West Bengal,Director
4480,18488,Sudhir Mehta,Gujarat,Chairman
4481,18488,S K Barua,Gujarat,Director
4482,18488,Kiran Karnik,Gujarat,Director
4483,18488,Samir Mehta,Gujarat,Executive Vice Chairman
4484,18488,Keki M Mistry,Gujarat,Director
4485,18488,Pankaj Patel,Gujarat,Director
4486,18488,Markand Bhatt,Gujarat,Whole-time Director
4487,18488,Murli Ranganathan,Gujarat,Whole-time Director
4488,18488,T P Vijayasarathy,Gujarat,Whole-time Director
4489,18488,Rajiv Shah,Gujarat,Company Secretary
4490,18488,D J Pandian,Gujarat,Additional Director
4491,18488,Jindal Mehta,Gujarat,Additional Director
4492,18488,V K Kukreja,Gujarat,Additional Director
4493,18569,Lakshmi Pranesh,Tamil Nadu,Director
4494,18569,M P Vijayakumar,Tamil Nadu,Director
4495,18569,Ramesh Chand Meena,Tamil Nadu,Director
4496,18569,V Gunalan,Tamil Nadu,Chairman & Managing Director
4497,18593,A K Goel,Andhra Pradesh,Chairman
4498,18593,K Vijayanand,Andhra Pradesh,Managing Director
4499,18593,Prabhakar Rao,Andhra Pradesh,Director (Finance)
4500,18593,G Adisheshu,Andhra Pradesh,Director (Hydel)
4501,18593,U G Krishna Murthy,Andhra Pradesh,Director (Technical)
4502,18593,C Radha Krishna,Andhra Pradesh,Director (Projects)
4503,18593,G Varman Rao,Andhra Pradesh,Director (Human Resources)
4504,18593,T Satyanarayana Rao,Andhra Pradesh,Director
4505,18593,Aditya Nath Das,Andhra Pradesh,Director
4506,18593,G Adinarayana,Andhra Pradesh,Company Secretary
4507,18683,S Khosla,Maharashtra,Managing Director
4508,18683,D Acharya,Maharashtra,Director
4509,18683,Sachin Harlalka,Maharashtra,Company Secretary
4510,18683,Tapan Buch,Maharashtra,Additional Director
4511,18787,M B Shin,Uttar Pradesh,Managing Director
4512,18787,C S Lee,Uttar Pradesh,Director
4513,18787,Soon Seop Kung,Uttar Pradesh,Director
4514,18787,H C Moon,Uttar Pradesh,Alternate Director
4515,18787,Pradeep Panda,Uttar Pradesh,Company Secretary
4516,19109,Mehul C Choksi,Maharashtra,Managing Director
4517,19109,Priti M Choksi,Maharashtra,Director
4518,19109,Sudir A. Mehta,Maharashtra,Director
4519,19109,S.Krishnan,Maharashtra,Director
4520,19109,Nishit Mehta,Maharashtra,Director
4521,19109,Prakash Shah,Maharashtra,Director
4522,19109,Saurabh Deshpande,Maharashtra,Company Secretary
4523,19197,A Y Mahajan,Tamil Nadu,Chairman
4524,19197,B Santhanam,Tamil Nadu,Managing Director
4525,19197,L Venkateswaran,Tamil Nadu,Company Secretary
4526,19197,Oliver Francois Gabriel Bousquet,Tamil Nadu,Director
4527,19197,R Subramanian,Tamil Nadu,Whole-time Director
4528,19197,S N Eisenhower,Tamil Nadu,Director
4529,19197,Benoit D Iribarne,Tamil Nadu,Director
4530,19197,Jean Pierre Floris,Tamil Nadu,Director
4531,19197,Patrick Dupin,Tamil Nadu,Director
4532,19197,J A Pereira,Tamil Nadu,Director
4533,19197,T Bhaskaran,Tamil Nadu,Whole-time Director
4534,19197,S Eisenhower,Tamil Nadu,Whole-time Director
4535,19197,Mahadeo Achyut Puranik,Tamil Nadu,Director
4536,19299,Samprada Singh,Maharashtra,Chairman
4537,19299,P N Singh,Maharashtra,Director
4538,19299,B N Singh,Maharashtra,Managing Director
4539,19299,N K Singh,Maharashtra,Director
4540,19299,B P Singh,Maharashtra,Director
4541,19299,D K Singh,Maharashtra,Director
4542,19440,Prathap C Reddy,Tamil Nadu,Chairman
4543,19440,Preetha Reddy,Tamil Nadu,Director
4544,19440,Deepak Vaidya,Tamil Nadu,Director
4545,19440,P Karthik Anand Reddy,Tamil Nadu,Director
4546,19440,Harshad Reddy,Tamil Nadu,Director
4547,19440,Y Yokota,Tamil Nadu,Director
4548,19440,Y Higashino,Tamil Nadu,Alternate Director
4549,19440,K M Gupta,Tamil Nadu,Director
4550,19440,T L Paul,Tamil Nadu,Director
4551,19440,R M Avenenti,Tamil Nadu,Alternate Director
4552,19440,G Venkatraman,Tamil Nadu,Director
4553,19440,A V Rammurty,Tamil Nadu,Nominee (IDBI)
4554,19440,P Ramamoorthy,Tamil Nadu,Nominee (LIC)
4555,19440,S Narayanan,Tamil Nadu,Managing Director
4556,19440,P E Ramesh,Tamil Nadu,Company Secretary
4557,19961,Chandru L Raheja,Maharashtra,Chairman
4558,19961,Ravi C Raheja,Maharashtra,Director
4559,19961,Neel C Raheja,Maharashtra,Director
4560,19961,Gulu L Mirchandani,Maharashtra,Director
4561,19961,Shahzaad S Dalal,Maharashtra,Director
4562,19961,Nitin Sanghavi,Maharashtra,Director
4563,19961,Deepak Ghaisas,Maharashtra,Director
4564,19961,B S Nagesh,Maharashtra,Vice Chairman
4565,19961,Govind Shrikhande,Maharashtra,Managing Director
4566,19961,Prashant Mehta,Maharashtra,Company Secretary
4567,19961,Nirvik Singh,Maharashtra,Director
4568,19969,Hasmukh Chudgar,Gujarat,Chairman
4569,19969,Binish Chudgar,Gujarat,Managing Director
4570,19969,Nimish H Chudgar,Gujarat,Managing Director
4571,19969,Urmish Chudgar,Gujarat,Managing Director
4572,19969,Sanjiv Kaul,Gujarat,Nominee
4573,19969,Tilokchand P Ostwal,Gujarat,Director
4574,19969,John G Goddard,Gujarat,Director
4575,19969,Surender Kumar Tuteja,Gujarat,Director
4576,19969,Nitin Potdar,Gujarat,Director
4577,19969,Hemant Sheth,Gujarat,Director
4578,19969,Manoj Nair,Gujarat,Company Secretary
4579,20058,Dhruv M Sawhney,Uttar Pradesh,Chairman & Managing Director
4580,20058,F C Kohli,Uttar Pradesh,Director
4581,20058,K K Hazari,Uttar Pradesh,Director
4582,20058,M K Daga,Uttar Pradesh,Director
4583,20058,R C Sharma,Uttar Pradesh,Director
4584,20058,Tarun Sawhney,Uttar Pradesh,Joint Managing Director
4585,20058,Nikhil Sawhney,Uttar Pradesh,Non Executive Director
4586,20058,Geeta Bhalla,Uttar Pradesh,Company Secretary
4587,20058,Shekhar Datta,Uttar Pradesh,Director
4588,20067,John William Lorimer Otty,New Delhi,Director
4589,20067,Vikash Saraf,New Delhi,Director
4590,20067,Ravinder Takkar,New Delhi,Director
4591,20067,Krishnan Seshan Iyer,New Delhi,Director
4592,20067,Hari Gopalakrishnen,New Delhi,Company Secretary
4593,20067,Venkatesh Vishwanathan,New Delhi,Additional Director
4594,20076,T N Thakur,New Delhi,Chairman & Managing Director
4595,20076,Deepak Amitabh,New Delhi,Whole-time Director
4596,20076,A B L Srivastava,New Delhi,Director
4597,20076,M K Goel,New Delhi,Director
4598,20076,I J Kapoor,New Delhi,Director
4599,20076,S Balachandran,New Delhi,Director
4600,20076,Rajiv Maheshwari,New Delhi,Company Secretary
4601,20076,Hemant Bhargava,New Delhi,Nominee (LIC)
4602,20076,Ved Kumar Jain,New Delhi,Independent Director
4603,20076,Dipak Chatterjee,New Delhi,Independent Director
4604,20076,Akhilesh Mishra,New Delhi,Independent Director
4605,20076,Rita Acharya,New Delhi,Director
4606,20076,Anil Razdan,New Delhi,Independent Director
4607,20076,Dhirendra Swarup,New Delhi,Independent Director
4608,20076,Harbans Lal Bajaj,New Delhi,Independent Director
4609,20076,Ravi P Singh,New Delhi,Nominee
4610,20099,C S Mani,New Delhi,Director (Technical)
4611,20099,B C Tripathi,New Delhi,Nominee Director GAIL
4612,20099,Ashok Kumar Balyan,New Delhi,Managing Director & CEO
4613,20099,Dominique Pelloux Prayer,New Delhi,Nominee (GDF International)
4614,20099,R K Garg,New Delhi,Director (Finance)
4615,20099,Tapan Ray,New Delhi,Nominee Director GMB
4616,20099,R K Singh,New Delhi,Nominee Director BPCL
4617,20099,G C Chaturvedi,New Delhi,Chairman
4618,20099,A M K Sinha,New Delhi,Nominee Director IOCL
4619,20099,B C Bora,New Delhi,Director
4620,20099,K C Sharma,New Delhi,Company Secretary
4621,20099,Sudhir Vasudeva,New Delhi,Nominee Director ONGC
4622,20185,Kumar Mangalam Birla,West Bengal,Chairman
4623,20185,Rajashree Birla,West Bengal,Director
4624,20185,Ravi Kastia,West Bengal,Managing Director
4625,20185,S K Daga,West Bengal,Director
4626,20185,N C Shah,West Bengal,Director
4627,20185,Rakhi Agarwal,West Bengal,Company Secretary
4628,20185,Ashwin Kumar Kothari,West Bengal,Director
4629,20185,Manish Newar,West Bengal,Director
4630,20287,Naveen Jindal,Haryana,Chairman & Managing Director
4631,20287,Ratan Jindal,Haryana,Director
4632,20287,Vikrant Gujral,Haryana,Vice Chairman & CEO
4633,20287,Anand Goel,Haryana,Joint Managing Director
4634,20287,Sushil K Maroo,Haryana,Director
4635,20287,R V Shahi,Haryana,Director
4636,20287,Arun K Purwar,Haryana,Director
4637,20287,T K Sadhu,Haryana,Company Secretary
4638,20287,Haigreve Khaitan,Haryana,Director
4639,20287,Hardip Singh wirk,Haryana,Director
4640,20287,Rahul Mehra,Haryana,Director
4641,20287,Arun Kumar,Haryana,Additional Director
4642,20287,Inderpal S Kalra,Haryana,Nominee (IDBI)
4643,20287,Shallu Jindal,Haryana,Additional Director
4644,20287,M L Gupta,Haryana,Addi.Direct. & Whole Time Dire
4645,20561,S M Datta,Andhra Pradesh,Chairman
4646,20561,D P Agarwal,Andhra Pradesh,Vice Chairman & M.D.
4647,20561,O Swaminatha Reddy,Andhra Pradesh,Director
4648,20561,S N Agarwal,Andhra Pradesh,Director
4649,20561,R V Raghavan,Andhra Pradesh,Director
4650,20561,K S Mehta,Andhra Pradesh,Director
4651,20561,Vineet Agarwal,Andhra Pradesh,Joint Managing Director
4652,20561,Chander Agarwal,Andhra Pradesh,Executive Director
4653,20561,M P Sarawagi,Andhra Pradesh,Director
4654,20561,A K Bansal,Andhra Pradesh,Company Secretary
4655,20561,Ashish Bharat Ram,Andhra Pradesh,Additional Director
4656,20581,Subroto Bagchi,Karnataka,Chairman
4657,20581,Albert Hieronimus,Karnataka,Vice Chairman
4658,20581,Siddhartha V G,Karnataka,Nominee
4659,20581,R Srinivasan,Karnataka,Director
4660,20581,Krishnakumar Natarajan,Karnataka,CEO & Managing Director
4661,20581,S Janakiraman,Karnataka,Executive Director
4662,20581,David B Yoffie,Karnataka,Director
4663,20581,Rajesh S Narang,Karnataka,Company Secretary
4664,20581,Ramesh Ramanathan,Karnataka,Independent Director
4665,20631,Subhash Chandra,New Delhi,Chairman
4666,20631,Jawahar Lal Goel,New Delhi,Managing Director
4667,20631,Ashok Kurien,New Delhi,Director
4668,20631,Arun Duggal,New Delhi,Director
4669,20631,Bhagwan Dass Narang,New Delhi,Director
4670,20631,Pritam Singh,New Delhi,Director
4671,20631,Eric Louis Zinterhofer,New Delhi,Director
4672,20631,Mintoo Bhandari,New Delhi,Nominee
4673,20631,Lakshmi Chand,New Delhi,Director
4674,20631,Sanjay H Patel,New Delhi,Alternate Director
4675,20631,Ranjit Singh,New Delhi,Company Secretary
4676,20655,Suneeta Reddy,Tamil Nadu,Chairperson
4677,20655,Raghvendra Madhav,Tamil Nadu,Director
4678,20655,Krishnakumar Bhojane,Tamil Nadu,Company Secretary
4679,20655,Ameen Fahad Al Shiddi,Tamil Nadu,Director
4680,20655,Chan Chee Beng,Tamil Nadu,Director
4681,20655,L P Agarwal,Tamil Nadu,Director
4682,20695,Ravi Kant,Karnataka,Chairman
4683,20695,Y Tokugawa,Karnataka,Director
4684,20695,K Kimura,Karnataka,Director
4685,20695,R Sinha,Karnataka,Managing Director
4686,20695,K C Mehra,Karnataka,Director
4687,20695,P M Telang,Karnataka,Director
4688,20695,M Mori,Karnataka,Director
4689,20695,H Shibata,Karnataka,Alternate Director
4690,20695,M Narao,Karnataka,Alternate Director
4691,20695,H Isshiki,Karnataka,Alternate Director
4692,20695,A Azhagesan,Karnataka,Company Secretary
4693,20696,Gautam S Adani,Gujarat,Chairman
4694,20696,Pranav V Adani,Gujarat,Managing Director
4695,20696,Rajesh S Adani,Gujarat,Director
4696,20696,Teo Kim Yong,Gujarat,Director
4697,20696,Kuok Khoon Hong,Gujarat,Alternate Director
4698,20696,Martua Sitorus,Gujarat,Alternate Director
4699,20696,Darshil Lakhia,Gujarat,Company Secretary
4700,20703,S Venkatraman,New Delhi,Chairman & Additional Director
4701,20703,Manmohan Singh,New Delhi,Director (Commercial)
4702,20703,K K Gupta,New Delhi,Director
4703,20703,S S Rao,New Delhi,Director
4704,20703,V Ranganathan,New Delhi,Director
4705,20703,S K Jain,New Delhi,Company Secretary
4706,20703,M Ravindran,New Delhi,Managing Director
4707,20703,R Chandra Mohan,New Delhi,Additional Director
4708,20883,Pankaj R Patel,Gujarat,Chairman & Managing Director
4709,20883,Sharvil P Patel,Gujarat,Deputy Managing Director
4710,20883,Mukesh M Patel,Gujarat,Director
4711,20883,H Dhanrajgir,Gujarat,Director
4712,20883,A S Diwanji,Gujarat,Director
4713,20883,Upen H Shah,Gujarat,Company Secretary
4714,20883,Nitin Raojibhai Desai,Gujarat,Director
4715,20944,Sunand Sharma,Maharashtra,Chairman
4716,20944,S M Momaya,Maharashtra,Whole Time Director & CFO
4717,20944,K Vasudevan,Maharashtra,Director
4718,20944,A K Thiagarajan,Maharashtra,Director
4719,20944,Uddesh Kohli,Maharashtra,Director
4720,20944,Dominique Pouliquen,Maharashtra,Director
4721,20944,Francois Carpentier,Maharashtra,Vice Chairman & M.D.
4722,20944,Pradeepta Kumar Puhan,Maharashtra,Company Secretary
4723,20946,Bipin Kumar Vohra,West Bengal,Chairman
4724,20946,Arjun Kumar Santhalia,West Bengal,Managing Director
4725,20946,Prabir Chakravarti,West Bengal,Director
4726,20946,P C Sen,West Bengal,Director
4727,20946,Kunal Kanti Ghosh,West Bengal,Director
4728,20946,Raja Ram Saraf,West Bengal,Director
4729,20946,Ashoke Kumar Chatterjee,West Bengal,Director
4730,20946,Swapan Kumar Bagchi,West Bengal,Nominee (IDBI)
4731,21214,Nadir Godrej,Maharashtra,Director
4732,21214,Ashok Jhunjhunwala,Maharashtra,Director
4733,21214,N S Ramachandran,Maharashtra,Director
4734,21214,S Ramadorai,Maharashtra,Director
4735,21214,Amal Ganguly,Maharashtra,Director
4736,21214,Kishor A Chaukar,Maharashtra,Chairman
4737,21214,D T Joseph,Maharashtra,Director
4738,21214,Madhav Joshi,Maharashtra,Company Secretary
4739,21214,N Srinath,Maharashtra,Managing Director
4740,21214,Koji Ono,Maharashtra,Director
4741,21241,S B Mathur,Maharashtra,Director(Shareholders)
4742,21241,C Achuthan,Maharashtra,Director
4743,21241,Anjan Barua,Maharashtra,Director(Shareholders)
4744,21241,A P Kurian,Maharashtra,Director
4745,21241,Rajiv B Lall,Maharashtra,Director(Shareholders)
4746,21241,Y H Malegam,Maharashtra,Director
4747,21241,K R S Murthy,Maharashtra,Director
4748,21241,R H Patil,Maharashtra,Director
4749,21241,Bhagyam Ramani,Maharashtra,Director(Shareholders)
4750,21241,V A Sastry,Maharashtra,Director
4751,21241,Ravi Narain,Maharashtra,Managing Director
4752,21241,Chitra Ramkrishna,Maharashtra,Joint Managing Director
4753,21241,J Ravichandran,Maharashtra,Director & Company Secretary
4754,21241,Vijay L Kelkar,Maharashtra,Chairman
4755,21241,S B Mainak,Maharashtra,Director(Shareholders)
4756,21241,Deepak Satwalekar,Maharashtra,Director
4757,21241,Ranjana Kumar,Maharashtra,Director
4758,21281,Gautam S Adani,Gujarat,Chairman and MD & CEO
4759,21281,Rajesh S Adani,Gujarat,Director
4760,21281,Malay Mahadevia,Gujarat,Whole-time Director
4761,21281,Rajeeva Ranjan Sinha,Gujarat,Whole-time Director
4762,21281,K N Venkatasubramanian,Gujarat,Director
4763,21281,S Venkiteswaran,Gujarat,Director
4764,21281,Arun Duggal,Gujarat,Director
4765,21281,D T Joseph,Gujarat,Director
4766,21281,Dipti Shah,Gujarat,Company Secretary
4767,21281,Pankaj Kumar,Gujarat,Nominee Director GMB
4768,21281,G Raghuram,Gujarat,Non-Exec. & Independent Dir.
4769,21331,Anil Agarwal,Dadra & Nagar Haveli,Chairman
4770,21331,Arun Todarwal,Dadra & Nagar Haveli,Director
4771,21331,A R Narayanaswamy,Dadra & Nagar Haveli,Director
4772,21331,Haigreve Khaitan,Dadra & Nagar Haveli,Director
4773,21331,Pravin Agarwal,Dadra & Nagar Haveli,Whole-time Director
4774,21331,Anand Agarwal,Dadra & Nagar Haveli,Whole Time Director & CEO
4775,21331,Sandeep Deshmukh,Dadra & Nagar Haveli,Company Secretary
4776,21351,Madhavi Vuppalapati,Andhra Pradesh,Chairperson & Whole Time Direc
4777,21351,S Lalith Prasad,Andhra Pradesh,Director
4778,21351,Satyapal Narang,Andhra Pradesh,Director
4779,21351,Satish Kumar Vuppalapati,Andhra Pradesh,Managing Director
4780,21351,Prithpal Singh,Andhra Pradesh,Director
4781,21351,Malleswara Durga Prasad,Andhra Pradesh,Company Secretary
4782,21953,L Madhusudhan Rao,Andhra Pradesh,Executive Chairman
4783,21953,G Bhaskara Rao,Andhra Pradesh,Executive Vice Chairman
4784,21953,L Sridhar,Andhra Pradesh,Vice Chairman
4785,21953,G Venkatesh Babu,Andhra Pradesh,Managing Director
4786,21953,Pamidi Kotaiah,Andhra Pradesh,Director
4787,21953,P Abraham,Andhra Pradesh,Director
4788,21953,Uddesh Kumar Kohli,Andhra Pradesh,Director
4789,21953,B Vasanthan,Andhra Pradesh,Director
4790,21953,C Krishnakumar,Andhra Pradesh,Company Secretary
4791,21953,S C Manocha,Andhra Pradesh,Whole-time Director
4792,21953,R Krishnamoorthy,Andhra Pradesh,Additional Director
4793,21960,Adi Godrej,Maharashtra,Chairman & Wholetime Director
4794,21960,Jamshyd Godrej,Maharashtra,Director
4795,21960,Nadir Godrej,Maharashtra,Director
4796,21960,Bala Balachandran,Maharashtra,Director
4797,21960,Bharat Doshi,Maharashtra,Director
4798,21960,Aman Mehta,Maharashtra,Director
4799,21960,P Ganesh,Maharashtra,Company Secretary
4800,21960,A Mahendran,Maharashtra,Managing Director
4801,21960,Omkar Goswami,Maharashtra,Director
4802,21960,D Shivakumar,Maharashtra,Director
4803,21960,Tanya Arvind Dubash,Maharashtra,Director
4804,21960,Nisa Adi Godrej,Maharashtra,Director
4805,21960,Narendra Ambwani,Maharashtra,Director
4806,22008,R K Upadhyay,Delhi,Chairman & Managing Director
4807,22008,Geeta Rau,Delhi,Director (Finance)
4808,22008,R K Agarwal,Delhi,Director
4809,22054,C J Venugopal,Orissa,Director
4810,22054,V K Sood,Orissa,Managing Director
4811,22054,U K Panda,Orissa,Director
4812,22054,A C Malik,Orissa,Director
4813,22054,K Sridhar,Orissa,Director
4814,22054,D R Sukhatankar,Orissa,Director
4815,22054,K D Kulkarni,Orissa,Director
4816,22054,Bhuvanesh Abheymal Mehta,Orissa,Director
4817,22137,Vishnubhai M Patel,Gujarat,Chairman & Managing Director
4818,22137,Shashin V Patel,Gujarat,Joint Managing Director
4819,22137,Girish N Patel,Gujarat,Executive Director
4820,22137,Nitin R Patel,Gujarat,Executive Director
4821,22137,Pravinkumar M Ganatra,Gujarat,Director
4822,22137,Amarsinh J Vaghela,Gujarat,Director
4823,22137,Sandip V Patel,Gujarat,Director
4824,22137,Atul N Ruparel,Gujarat,Director
4825,22137,Vijay Kalyani,Gujarat,Company Secretary
4826,22197,Rajendra Prasad Maganti,Maharashtra,Chairman & Managing Director
4827,22197,Ankineedu Maganti,Maharashtra,Director
4828,22197,S Jogarao,Maharashtra,Company Secretary
4829,22197,Avinash N Bhossis,Maharashtra,Joint Managing Director
4830,22197,Rama Sita Bhuvaneswari Devi,Maharashtra,Director
4831,22221,A K Mirchandani,New Delhi,Chairman & Managing Director
4832,22221,Rajiv Chaturvedi,New Delhi,Whole-time Director
4833,22221,Ravi Kumar,New Delhi,Whole-time Director
4834,22221,Aditi Das Rout,New Delhi,Director
4835,22221,Amrit Raj,New Delhi,Director
4836,22221,Ashok Kumar,New Delhi,Company Secretary
4837,22241,K V Mohan,Tamil Nadu,Director
4838,22265,Deepak S Parekh,Tamil Nadu,Chairman
4839,22265,S S Kohli,Tamil Nadu,Nominee
4840,22265,Abdul Rahim Abu Bakar,Tamil Nadu,Nominee
4841,22265,Donald Peck,Tamil Nadu,Director
4842,22265,S H Khan,Tamil Nadu,Director
4843,22265,Gautam Kaji,Tamil Nadu,Director
4844,22265,Shardul Shroff,Tamil Nadu,Director
4845,22265,Omkar Goswami,Tamil Nadu,Director
4846,22265,Rajiv B Lall,Tamil Nadu,Vice Chairman & M.D.
4847,22265,Vikram Limaye,Tamil Nadu,Deputy Managing Director
4848,22265,Michael Fernandes,Tamil Nadu,Alternate Director
4849,22265,Mahendra N Shah,Tamil Nadu,Company Secretary
4850,22265,Marianne Okland,Tamil Nadu,Independent Non Exe. Director
4851,22265,Sunil Soni,Tamil Nadu,Nominee (Govt)
4852,22322,Braj Binani,West Bengal,Chairman
4853,22322,Nidhi Singhania,West Bengal,Director
4854,22322,V Subramanian,West Bengal,Director
4855,22322,Ramkrishna Moogimane,West Bengal,Director
4856,22322,P Acharya,West Bengal,Sr. Executive Director & WTD
4857,22322,Atul P Falgunia,West Bengal,Company Secretary
4858,22322,T R C Nair,West Bengal,Addtnl Independent Director
4859,22388,Dinesh Shahra,Maharashtra,Director
4860,22388,Naveen Gupta,Maharashtra,Director
4861,22388,S P Joshi,Maharashtra,Director
4862,22406,Atul H Mehta,Maharashtra,Chairman & Managing Director
4863,22406,Bhavesh H Mehta,Maharashtra,Whole Time Director & COO
4864,22406,G S Ganesh,Maharashtra,Director
4865,22406,Vijay Agarwal,Maharashtra,Director
4866,22406,Preeti K Trivedi,Maharashtra,Director
4867,22735,Sanjay Singal,New Delhi,Chairman & Managing Director
4868,22735,Aarti Singal,New Delhi,Vice Chairperson & WTD (Admin)
4869,22735,R P Goyal,New Delhi,Whole Time Director -Commercia
4870,22735,H C Verma,New Delhi,Wholetime Director(Marketing)
4871,22735,R N Yadav,New Delhi,Whole Time Director- Technical
4872,22735,Anil S Supanekar,New Delhi,Director
4873,22735,Jimmy Mahtani,New Delhi,Director
4874,22735,R D Batra,New Delhi,Director
4875,22735,Dinesh Kumar Behal,New Delhi,Director
4876,22735,R K Gupta,New Delhi,Company Secretary
4877,22735,Melwyn Rego,New Delhi,Nominee (IDBI)
4878,22933,Dipal Ashar,Maharashtra,Director
4879,22933,K Jaishankar,Maharashtra,Director
4880,22933,Shailendra Gupta,Maharashtra,Director
4881,22933,Sudhakar Shetty,Maharashtra,Company Secretary
4882,23003,M L Gupta,Rajasthan,Director (Finance)
4883,23003,Shreemat Pandey,Rajasthan,Chairman & Managing Director
4884,23003,Vijay Mathur,Rajasthan,Company Secretary
4885,23003,Rajat Mishra,Rajasthan,Director
4886,23003,R G Gupta,Rajasthan,Director
4887,23003,N P Gangwar,Rajasthan,Director
4888,23003,Y K Raizada,Rajasthan,Director (Technical)
4889,23003,S C Dhawan,Rajasthan,Director (Operation)
4890,23040,Kumar Mangalam Birla,Gujarat,Chairman
4891,23040,Rajashree Birla,Gujarat,Director
4892,23040,Sanjeev Aga,Gujarat,Director
4893,23040,Arun Thiagarajan,Gujarat,Director
4894,23040,Tarjani Vakil,Gujarat,Director
4895,23040,Mohan Gyani,Gujarat,Director
4896,23040,Biswajit Anna Subramanian,Gujarat,Director
4897,23040,Gian Prakash Gupta,Gujarat,Director
4898,23040,Pankaj Kapdeo,Gujarat,Vice President & CS
4899,23040,R C Bhargava,Gujarat,Director
4900,23040,P Murari,Gujarat,Director
4901,23040,Rakesh Jain,Gujarat,Director
4902,23040,Juan Villalonga Navarro,Gujarat,Nominee
4903,23040,Shridhir Sariputta Hansa Wijayasuriya,Gujarat,Alternate Director
4904,23040,Himanshu Kapania,Gujarat,Managing Director
4905,23040,Madhabi Puri Buch,Gujarat,Additional Director
4906,23108,M L Pachisia,West Bengal,Director
4907,23108,H Jayaram,West Bengal,Executive Director
4908,23108,J P Chhaochharia,West Bengal,Director
4909,23108,K P Chaudhary,West Bengal,Director
4910,23220,Vijay Mallya,Karnataka,Chairman
4911,23220,Vijay Mallya,Karnataka,Chairman
4912,23220,Kalyan Ganguly,Karnataka,Managing Director
4913,23220,Kalyan Ganguly,Karnataka,Managing Director
4914,23220,A K Ravi Nedungadi,Karnataka,Director
4915,23220,A K Ravi Nedungadi,Karnataka,Director
4916,23220,John Hunt,Karnataka,Director
4917,23220,Chugh Yoginder Pal,Karnataka,Director
4918,23220,John Nicolson,Karnataka,Director
4919,23220,Sunil Alagh,Karnataka,Director
4920,23220,Chugh Yoginder Pal,Karnataka,Director
4921,23220,Chhaganlal Jain,Karnataka,Director
4922,23220,Sunil Alagh,Karnataka,Director
4923,23220,Govind Iyengar,Karnataka,Company Secretary
4924,23220,Chhaganlal Jain,Karnataka,Director
4925,23220,Madhav Bhatkuly,Karnataka,Director
4926,23220,Govind Iyengar,Karnataka,Company Secretary
4927,23220,Kiran Mazumdar Shaw,Karnataka,Director
4928,23220,Stephan Gerlich,Karnataka,Director
4929,23220,Kennth Choo Tey Siam,Karnataka,Alternate Director
4930,23220,Ernst Willem Arnod Van de Weert,Karnataka,Alternate Director
4931,23220,Duco Reinout Hooft Graafland,Karnataka,Director
4932,23220,Guido de Boer,Karnataka,CFO & Director
4933,23220,T A F de Rond,Karnataka,Director
4934,23244,Nirmal Chandra,Maharashtra,Executive Director
4935,23244,Nirmal Chandra,Maharashtra,Whole-time Director
4936,23244,Salil Taneja,Maharashtra,Joint Managing Director
4937,23244,Salil Taneja,Maharashtra,Joint Managing Director & CEO
4938,23244,B R Taneja,Maharashtra,Director
4939,23244,B R Taneja,Maharashtra,Director
4940,23244,A K Jain,Maharashtra,Director
4941,23244,A K Jain,Maharashtra,Director
4942,23244,J P Sureka,Maharashtra,Director
4943,23244,Virendra Kapoor,Maharashtra,Director
4944,23244,Rajiv Goel,Maharashtra,Whole Time Director & CFO
4945,23244,J P Sureka,Maharashtra,Director
4946,23244,S C Gupta,Maharashtra,Chairman
4947,23244,Rajiv Goel,Maharashtra,CFO & Director
4948,23244,Vinod Sethi,Maharashtra,Director
4949,23244,Jayan Nair,Maharashtra,Company Secretary
4950,23244,K K Rai,Maharashtra,Director
4951,23244,S C Gupta,Maharashtra,Chairman
